Emotions,Path
Disgust,EmoDSc_Silenciados\12093.wav
Fear,EmoDSc_Silenciados\12094.wav
Sadness,EmoDSc_Silenciados\12095.wav
Happiness,EmoDSc_Silenciados\12096.wav
Surprise,EmoDSc_Silenciados\12097.wav
Neutral,EmoDSc_Silenciados\12098.wav
Surprise,EmoDSc_Silenciados\12099.wav
Sadness,EmoDSc_Silenciados\12100.wav
Anger,EmoDSc_Silenciados\12101.wav
Neutral,EmoDSc_Silenciados\12102.wav
Happiness,EmoDSc_Silenciados\12103.wav
Happiness,EmoDSc_Silenciados\12104.wav
Happiness,EmoDSc_Silenciados\12105.wav
Surprise,EmoDSc_Silenciados\12106.wav
Sadness,EmoDSc_Silenciados\12107.wav
Happiness,EmoDSc_Silenciados\12108.wav
Disgust,EmoDSc_Silenciados\12109.wav
Fear,EmoDSc_Silenciados\12110.wav
Surprise,EmoDSc_Silenciados\12111.wav
Surprise,EmoDSc_Silenciados\12112.wav
Disgust,EmoDSc_Silenciados\12113.wav
Happiness,EmoDSc_Silenciados\12114.wav
Sadness,EmoDSc_Silenciados\12115.wav
Sadness,EmoDSc_Silenciados\12116.wav
Disgust,EmoDSc_Silenciados\12117.wav
Disgust,EmoDSc_Silenciados\12118.wav
Disgust,EmoDSc_Silenciados\12119.wav
Neutral,EmoDSc_Silenciados\12120.wav
Anger,EmoDSc_Silenciados\12121.wav
Happiness,EmoDSc_Silenciados\12122.wav
Disgust,EmoDSc_Silenciados\12123.wav
Surprise,EmoDSc_Silenciados\12124.wav
Disgust,EmoDSc_Silenciados\12125.wav
Happiness,EmoDSc_Silenciados\12126.wav
Neutral,EmoDSc_Silenciados\12127.wav
Neutral,EmoDSc_Silenciados\12128.wav
Disgust,EmoDSc_Silenciados\12129.wav
Happiness,EmoDSc_Silenciados\12130.wav
Fear,EmoDSc_Silenciados\12131.wav
Sadness,EmoDSc_Silenciados\12132.wav
Anger,EmoDSc_Silenciados\12133.wav
Sadness,EmoDSc_Silenciados\12134.wav
Anger,EmoDSc_Silenciados\12135.wav
Surprise,EmoDSc_Silenciados\12136.wav
Sadness,EmoDSc_Silenciados\12137.wav
Surprise,EmoDSc_Silenciados\12138.wav
Fear,EmoDSc_Silenciados\12139.wav
Surprise,EmoDSc_Silenciados\12140.wav
Anger,EmoDSc_Silenciados\12141.wav
Surprise,EmoDSc_Silenciados\12142.wav
Sadness,EmoDSc_Silenciados\12143.wav
Fear,EmoDSc_Silenciados\12144.wav
Surprise,EmoDSc_Silenciados\12145.wav
Fear,EmoDSc_Silenciados\12146.wav
Disgust,EmoDSc_Silenciados\12147.wav
Fear,EmoDSc_Silenciados\12148.wav
Happiness,EmoDSc_Silenciados\12149.wav
Neutral,EmoDSc_Silenciados\12150.wav
Fear,EmoDSc_Silenciados\12151.wav
Surprise,EmoDSc_Silenciados\12152.wav
Anger,EmoDSc_Silenciados\12153.wav
Neutral,EmoDSc_Silenciados\12154.wav
Neutral,EmoDSc_Silenciados\12155.wav
Sadness,EmoDSc_Silenciados\12156.wav
Anger,EmoDSc_Silenciados\12157.wav
Fear,EmoDSc_Silenciados\12158.wav
Disgust,EmoDSc_Silenciados\12159.wav
Anger,EmoDSc_Silenciados\12160.wav
Anger,EmoDSc_Silenciados\12161.wav
Fear,EmoDSc_Silenciados\12162.wav
Surprise,EmoDSc_Silenciados\12163.wav
Disgust,EmoDSc_Silenciados\12164.wav
Fear,EmoDSc_Silenciados\12165.wav
Anger,EmoDSc_Silenciados\12166.wav
Anger,EmoDSc_Silenciados\12167.wav
Neutral,EmoDSc_Silenciados\12168.wav
Happiness,EmoDSc_Silenciados\12169.wav
Sadness,EmoDSc_Silenciados\12170.wav
Fear,EmoDSc_Silenciados\12171.wav
Fear,EmoDSc_Silenciados\12172.wav
Happiness,EmoDSc_Silenciados\12173.wav
Disgust,EmoDSc_Silenciados\12174.wav
Anger,EmoDSc_Silenciados\12175.wav
Disgust,EmoDSc_Silenciados\12176.wav
Neutral,EmoDSc_Silenciados\12177.wav
Happiness,EmoDSc_Silenciados\12178.wav
Disgust,EmoDSc_Silenciados\12179.wav
Neutral,EmoDSc_Silenciados\12180.wav
Sadness,EmoDSc_Silenciados\12181.wav
Anger,EmoDSc_Silenciados\12182.wav
Anger,EmoDSc_Silenciados\12183.wav
Anger,EmoDSc_Silenciados\12184.wav
Sadness,EmoDSc_Silenciados\12185.wav
Happiness,EmoDSc_Silenciados\12186.wav
Disgust,EmoDSc_Silenciados\12187.wav
Surprise,EmoDSc_Silenciados\12188.wav
Sadness,EmoDSc_Silenciados\12189.wav
Fear,EmoDSc_Silenciados\12190.wav
Anger,EmoDSc_Silenciados\12191.wav
Neutral,EmoDSc_Silenciados\12192.wav
Disgust,EmoDSc_Silenciados\12193.wav
Surprise,EmoDSc_Silenciados\12194.wav
Neutral,EmoDSc_Silenciados\12195.wav
Happiness,EmoDSc_Silenciados\12196.wav
Surprise,EmoDSc_Silenciados\12197.wav
Happiness,EmoDSc_Silenciados\12198.wav
Disgust,EmoDSc_Silenciados\12199.wav
Anger,EmoDSc_Silenciados\12200.wav
Disgust,EmoDSc_Silenciados\12201.wav
Neutral,EmoDSc_Silenciados\12202.wav
Disgust,EmoDSc_Silenciados\12203.wav
Happiness,EmoDSc_Silenciados\12204.wav
Fear,EmoDSc_Silenciados\12205.wav
Happiness,EmoDSc_Silenciados\12206.wav
Fear,EmoDSc_Silenciados\12207.wav
Happiness,EmoDSc_Silenciados\12208.wav
Fear,EmoDSc_Silenciados\12209.wav
Fear,EmoDSc_Silenciados\12210.wav
Surprise,EmoDSc_Silenciados\12211.wav
Happiness,EmoDSc_Silenciados\12212.wav
Disgust,EmoDSc_Silenciados\12213.wav
Disgust,EmoDSc_Silenciados\12214.wav
Surprise,EmoDSc_Silenciados\12215.wav
Fear,EmoDSc_Silenciados\12216.wav
Happiness,EmoDSc_Silenciados\12217.wav
Happiness,EmoDSc_Silenciados\12218.wav
Anger,EmoDSc_Silenciados\12219.wav
Happiness,EmoDSc_Silenciados\12220.wav
Disgust,EmoDSc_Silenciados\12221.wav
Surprise,EmoDSc_Silenciados\12222.wav
Anger,EmoDSc_Silenciados\12223.wav
Neutral,EmoDSc_Silenciados\12224.wav
Fear,EmoDSc_Silenciados\12225.wav
Happiness,EmoDSc_Silenciados\12226.wav
Surprise,EmoDSc_Silenciados\12227.wav
Disgust,EmoDSc_Silenciados\12228.wav
Fear,EmoDSc_Silenciados\12229.wav
Anger,EmoDSc_Silenciados\12230.wav
Sadness,EmoDSc_Silenciados\12231.wav
Disgust,EmoDSc_Silenciados\12232.wav
Sadness,EmoDSc_Silenciados\12233.wav
Happiness,EmoDSc_Silenciados\12234.wav
Surprise,EmoDSc_Silenciados\12235.wav
Surprise,EmoDSc_Silenciados\12236.wav
Surprise,EmoDSc_Silenciados\12237.wav
Sadness,EmoDSc_Silenciados\12238.wav
Disgust,EmoDSc_Silenciados\12239.wav
Fear,EmoDSc_Silenciados\12240.wav
Neutral,EmoDSc_Silenciados\12241.wav
Disgust,EmoDSc_Silenciados\12242.wav
Happiness,EmoDSc_Silenciados\12243.wav
Neutral,EmoDSc_Silenciados\12244.wav
Fear,EmoDSc_Silenciados\12245.wav
Fear,EmoDSc_Silenciados\12246.wav
Happiness,EmoDSc_Silenciados\12247.wav
Anger,EmoDSc_Silenciados\12248.wav
Neutral,EmoDSc_Silenciados\12249.wav
Neutral,EmoDSc_Silenciados\12250.wav
Surprise,EmoDSc_Silenciados\12251.wav
Anger,EmoDSc_Silenciados\12252.wav
Anger,EmoDSc_Silenciados\12253.wav
Disgust,EmoDSc_Silenciados\12254.wav
Fear,EmoDSc_Silenciados\12255.wav
Surprise,EmoDSc_Silenciados\12256.wav
Surprise,EmoDSc_Silenciados\12257.wav
Anger,EmoDSc_Silenciados\12258.wav
Sadness,EmoDSc_Silenciados\12259.wav
Surprise,EmoDSc_Silenciados\12260.wav
Surprise,EmoDSc_Silenciados\12261.wav
Surprise,EmoDSc_Silenciados\12262.wav
Sadness,EmoDSc_Silenciados\12263.wav
Anger,EmoDSc_Silenciados\12264.wav
Fear,EmoDSc_Silenciados\12265.wav
Neutral,EmoDSc_Silenciados\12266.wav
Disgust,EmoDSc_Silenciados\12267.wav
Happiness,EmoDSc_Silenciados\12268.wav
Happiness,EmoDSc_Silenciados\12269.wav
Surprise,EmoDSc_Silenciados\12270.wav
Anger,EmoDSc_Silenciados\12271.wav
Happiness,EmoDSc_Silenciados\12272.wav
Fear,EmoDSc_Silenciados\12273.wav
Surprise,EmoDSc_Silenciados\12274.wav
Fear,EmoDSc_Silenciados\12275.wav
Surprise,EmoDSc_Silenciados\12276.wav
Surprise,EmoDSc_Silenciados\12277.wav
Disgust,EmoDSc_Silenciados\12278.wav
Happiness,EmoDSc_Silenciados\12279.wav
Neutral,EmoDSc_Silenciados\12280.wav
Disgust,EmoDSc_Silenciados\12281.wav
Happiness,EmoDSc_Silenciados\12282.wav
Happiness,EmoDSc_Silenciados\12283.wav
Neutral,EmoDSc_Silenciados\12284.wav
Happiness,EmoDSc_Silenciados\12285.wav
Happiness,EmoDSc_Silenciados\12286.wav
Fear,EmoDSc_Silenciados\12287.wav
Surprise,EmoDSc_Silenciados\12288.wav
Neutral,EmoDSc_Silenciados\12289.wav
Sadness,EmoDSc_Silenciados\12290.wav
Fear,EmoDSc_Silenciados\12291.wav
Sadness,EmoDSc_Silenciados\12292.wav
Anger,EmoDSc_Silenciados\12293.wav
Disgust,EmoDSc_Silenciados\12294.wav
Sadness,EmoDSc_Silenciados\12295.wav
Neutral,EmoDSc_Silenciados\12296.wav
Disgust,EmoDSc_Silenciados\12297.wav
Disgust,EmoDSc_Silenciados\12298.wav
Neutral,EmoDSc_Silenciados\12299.wav
Surprise,EmoDSc_Silenciados\12300.wav
Surprise,EmoDSc_Silenciados\12301.wav
Anger,EmoDSc_Silenciados\12302.wav
Happiness,EmoDSc_Silenciados\12303.wav
Disgust,EmoDSc_Silenciados\12304.wav
Neutral,EmoDSc_Silenciados\12305.wav
Surprise,EmoDSc_Silenciados\12306.wav
Disgust,EmoDSc_Silenciados\12307.wav
Anger,EmoDSc_Silenciados\12308.wav
Surprise,EmoDSc_Silenciados\12309.wav
Sadness,EmoDSc_Silenciados\12310.wav
Surprise,EmoDSc_Silenciados\12311.wav
Sadness,EmoDSc_Silenciados\12312.wav
Neutral,EmoDSc_Silenciados\12313.wav
Neutral,EmoDSc_Silenciados\12314.wav
Happiness,EmoDSc_Silenciados\12315.wav
Neutral,EmoDSc_Silenciados\12316.wav
Anger,EmoDSc_Silenciados\12317.wav
Neutral,EmoDSc_Silenciados\12318.wav
Anger,EmoDSc_Silenciados\12319.wav
Disgust,EmoDSc_Silenciados\12320.wav
Happiness,EmoDSc_Silenciados\12321.wav
Neutral,EmoDSc_Silenciados\12322.wav
Surprise,EmoDSc_Silenciados\12323.wav
Disgust,EmoDSc_Silenciados\12324.wav
Disgust,EmoDSc_Silenciados\12325.wav
Anger,EmoDSc_Silenciados\12326.wav
Neutral,EmoDSc_Silenciados\12327.wav
Fear,EmoDSc_Silenciados\12328.wav
Happiness,EmoDSc_Silenciados\12329.wav
Sadness,EmoDSc_Silenciados\12330.wav
Anger,EmoDSc_Silenciados\12331.wav
Happiness,EmoDSc_Silenciados\12332.wav
Sadness,EmoDSc_Silenciados\12333.wav
Disgust,EmoDSc_Silenciados\12334.wav
Surprise,EmoDSc_Silenciados\12335.wav
Fear,EmoDSc_Silenciados\12336.wav
Neutral,EmoDSc_Silenciados\12337.wav
Happiness,EmoDSc_Silenciados\12338.wav
Sadness,EmoDSc_Silenciados\12339.wav
Anger,EmoDSc_Silenciados\12340.wav
Fear,EmoDSc_Silenciados\12341.wav
Neutral,EmoDSc_Silenciados\12342.wav
Sadness,EmoDSc_Silenciados\12343.wav
Happiness,EmoDSc_Silenciados\12344.wav
Surprise,EmoDSc_Silenciados\12345.wav
Surprise,EmoDSc_Silenciados\12346.wav
Fear,EmoDSc_Silenciados\12347.wav
Neutral,EmoDSc_Silenciados\12348.wav
Neutral,EmoDSc_Silenciados\12349.wav
Sadness,EmoDSc_Silenciados\12350.wav
Sadness,EmoDSc_Silenciados\12351.wav
Surprise,EmoDSc_Silenciados\12352.wav
Surprise,EmoDSc_Silenciados\12353.wav
Sadness,EmoDSc_Silenciados\12354.wav
Sadness,EmoDSc_Silenciados\12355.wav
Neutral,EmoDSc_Silenciados\12356.wav
Surprise,EmoDSc_Silenciados\12357.wav
Surprise,EmoDSc_Silenciados\12358.wav
Disgust,EmoDSc_Silenciados\12359.wav
Surprise,EmoDSc_Silenciados\12360.wav
Disgust,EmoDSc_Silenciados\12361.wav
Surprise,EmoDSc_Silenciados\12362.wav
Happiness,EmoDSc_Silenciados\12363.wav
Anger,EmoDSc_Silenciados\12364.wav
Neutral,EmoDSc_Silenciados\12365.wav
Anger,EmoDSc_Silenciados\12366.wav
Sadness,EmoDSc_Silenciados\12367.wav
Anger,EmoDSc_Silenciados\12368.wav
Neutral,EmoDSc_Silenciados\12369.wav
Surprise,EmoDSc_Silenciados\12370.wav
Anger,EmoDSc_Silenciados\12371.wav
Happiness,EmoDSc_Silenciados\12372.wav
Sadness,EmoDSc_Silenciados\12373.wav
Happiness,EmoDSc_Silenciados\12374.wav
Sadness,EmoDSc_Silenciados\12375.wav
Disgust,EmoDSc_Silenciados\12376.wav
Happiness,EmoDSc_Silenciados\12377.wav
Surprise,EmoDSc_Silenciados\12378.wav
Happiness,EmoDSc_Silenciados\12379.wav
Sadness,EmoDSc_Silenciados\12380.wav
Neutral,EmoDSc_Silenciados\12381.wav
Fear,EmoDSc_Silenciados\12382.wav
Happiness,EmoDSc_Silenciados\12383.wav
Surprise,EmoDSc_Silenciados\12384.wav
Neutral,EmoDSc_Silenciados\12385.wav
Happiness,EmoDSc_Silenciados\12386.wav
Fear,EmoDSc_Silenciados\12387.wav
Fear,EmoDSc_Silenciados\12388.wav
Disgust,EmoDSc_Silenciados\12389.wav
Disgust,EmoDSc_Silenciados\12390.wav
Anger,EmoDSc_Silenciados\12391.wav
Disgust,EmoDSc_Silenciados\12392.wav
Anger,EmoDSc_Silenciados\12393.wav
Anger,EmoDSc_Silenciados\12394.wav
Surprise,EmoDSc_Silenciados\12395.wav
Disgust,EmoDSc_Silenciados\12396.wav
Neutral,EmoDSc_Silenciados\12397.wav
Anger,EmoDSc_Silenciados\12398.wav
Surprise,EmoDSc_Silenciados\12399.wav
Fear,EmoDSc_Silenciados\12400.wav
Anger,EmoDSc_Silenciados\12401.wav
Disgust,EmoDSc_Silenciados\12402.wav
Disgust,EmoDSc_Silenciados\12403.wav
Neutral,EmoDSc_Silenciados\12404.wav
Disgust,EmoDSc_Silenciados\12405.wav
Surprise,EmoDSc_Silenciados\12406.wav
Surprise,EmoDSc_Silenciados\12407.wav
Neutral,EmoDSc_Silenciados\12408.wav
Surprise,EmoDSc_Silenciados\12409.wav
Neutral,EmoDSc_Silenciados\12410.wav
Anger,EmoDSc_Silenciados\12411.wav
Neutral,EmoDSc_Silenciados\12412.wav
Disgust,EmoDSc_Silenciados\12413.wav
Fear,EmoDSc_Silenciados\12414.wav
Happiness,EmoDSc_Silenciados\12415.wav
Neutral,EmoDSc_Silenciados\12416.wav
Happiness,EmoDSc_Silenciados\12417.wav
Surprise,EmoDSc_Silenciados\12418.wav
Disgust,EmoDSc_Silenciados\12419.wav
Sadness,EmoDSc_Silenciados\12420.wav
Disgust,EmoDSc_Silenciados\12421.wav
Neutral,EmoDSc_Silenciados\12422.wav
Fear,EmoDSc_Silenciados\12423.wav
Surprise,EmoDSc_Silenciados\12424.wav
Fear,EmoDSc_Silenciados\12425.wav
Disgust,EmoDSc_Silenciados\12426.wav
Anger,EmoDSc_Silenciados\12427.wav
Happiness,EmoDSc_Silenciados\12428.wav
Surprise,EmoDSc_Silenciados\12429.wav
Sadness,EmoDSc_Silenciados\12430.wav
Neutral,EmoDSc_Silenciados\12431.wav
Anger,EmoDSc_Silenciados\12432.wav
Happiness,EmoDSc_Silenciados\12433.wav
Neutral,EmoDSc_Silenciados\12434.wav
Anger,EmoDSc_Silenciados\12435.wav
Surprise,EmoDSc_Silenciados\12436.wav
Neutral,EmoDSc_Silenciados\12437.wav
Surprise,EmoDSc_Silenciados\12438.wav
Neutral,EmoDSc_Silenciados\12439.wav
Neutral,EmoDSc_Silenciados\12440.wav
Neutral,EmoDSc_Silenciados\12441.wav
Neutral,EmoDSc_Silenciados\12442.wav
Disgust,EmoDSc_Silenciados\12443.wav
Anger,EmoDSc_Silenciados\12444.wav
Happiness,EmoDSc_Silenciados\12445.wav
Happiness,EmoDSc_Silenciados\12446.wav
Surprise,EmoDSc_Silenciados\12447.wav
Anger,EmoDSc_Silenciados\12448.wav
Sadness,EmoDSc_Silenciados\12449.wav
Disgust,EmoDSc_Silenciados\12450.wav
Happiness,EmoDSc_Silenciados\12451.wav
Happiness,EmoDSc_Silenciados\12452.wav
Anger,EmoDSc_Silenciados\12453.wav
Sadness,EmoDSc_Silenciados\12454.wav
Happiness,EmoDSc_Silenciados\12455.wav
Happiness,EmoDSc_Silenciados\12456.wav
Neutral,EmoDSc_Silenciados\12457.wav
Anger,EmoDSc_Silenciados\12458.wav
Happiness,EmoDSc_Silenciados\12459.wav
Happiness,EmoDSc_Silenciados\12460.wav
Fear,EmoDSc_Silenciados\12461.wav
Fear,EmoDSc_Silenciados\12462.wav
Surprise,EmoDSc_Silenciados\12463.wav
Sadness,EmoDSc_Silenciados\12464.wav
Fear,EmoDSc_Silenciados\12465.wav
Fear,EmoDSc_Silenciados\12466.wav
Surprise,EmoDSc_Silenciados\12467.wav
Anger,EmoDSc_Silenciados\12468.wav
Sadness,EmoDSc_Silenciados\12469.wav
Disgust,EmoDSc_Silenciados\12470.wav
Neutral,EmoDSc_Silenciados\12471.wav
Sadness,EmoDSc_Silenciados\12472.wav
Fear,EmoDSc_Silenciados\12473.wav
Disgust,EmoDSc_Silenciados\12474.wav
Happiness,EmoDSc_Silenciados\12475.wav
Surprise,EmoDSc_Silenciados\12476.wav
Sadness,EmoDSc_Silenciados\12477.wav
Happiness,EmoDSc_Silenciados\12478.wav
Sadness,EmoDSc_Silenciados\12479.wav
Fear,EmoDSc_Silenciados\12480.wav
Neutral,EmoDSc_Silenciados\12481.wav
Neutral,EmoDSc_Silenciados\12482.wav
Anger,EmoDSc_Silenciados\12483.wav
Anger,EmoDSc_Silenciados\12484.wav
Disgust,EmoDSc_Silenciados\12485.wav
Disgust,EmoDSc_Silenciados\12486.wav
Disgust,EmoDSc_Silenciados\12487.wav
Happiness,EmoDSc_Silenciados\12488.wav
Happiness,EmoDSc_Silenciados\12489.wav
Disgust,EmoDSc_Silenciados\12490.wav
Neutral,EmoDSc_Silenciados\12491.wav
Sadness,EmoDSc_Silenciados\12492.wav
Fear,EmoDSc_Silenciados\12493.wav
Neutral,EmoDSc_Silenciados\12494.wav
Sadness,EmoDSc_Silenciados\12495.wav
Neutral,EmoDSc_Silenciados\12496.wav
Neutral,EmoDSc_Silenciados\12497.wav
Surprise,EmoDSc_Silenciados\12498.wav
Fear,EmoDSc_Silenciados\12499.wav
Disgust,EmoDSc_Silenciados\12500.wav
Surprise,EmoDSc_Silenciados\12501.wav
Surprise,EmoDSc_Silenciados\12502.wav
Happiness,EmoDSc_Silenciados\12503.wav
Happiness,EmoDSc_Silenciados\12504.wav
Surprise,EmoDSc_Silenciados\12505.wav
Fear,EmoDSc_Silenciados\12506.wav
Happiness,EmoDSc_Silenciados\12507.wav
Fear,EmoDSc_Silenciados\12508.wav
Sadness,EmoDSc_Silenciados\12509.wav
Sadness,EmoDSc_Silenciados\12510.wav
Surprise,EmoDSc_Silenciados\12511.wav
Neutral,EmoDSc_Silenciados\12512.wav
Sadness,EmoDSc_Silenciados\12513.wav
Disgust,EmoDSc_Silenciados\12514.wav
Disgust,EmoDSc_Silenciados\12515.wav
Anger,EmoDSc_Silenciados\12516.wav
Surprise,EmoDSc_Silenciados\12517.wav
Surprise,EmoDSc_Silenciados\12518.wav
Sadness,EmoDSc_Silenciados\12519.wav
Happiness,EmoDSc_Silenciados\12520.wav
Neutral,EmoDSc_Silenciados\12521.wav
Disgust,EmoDSc_Silenciados\12522.wav
Fear,EmoDSc_Silenciados\12523.wav
Surprise,EmoDSc_Silenciados\12524.wav
Disgust,EmoDSc_Silenciados\12525.wav
Sadness,EmoDSc_Silenciados\12526.wav
Sadness,EmoDSc_Silenciados\12527.wav
Happiness,EmoDSc_Silenciados\12528.wav
Anger,EmoDSc_Silenciados\12529.wav
Fear,EmoDSc_Silenciados\12530.wav
Sadness,EmoDSc_Silenciados\12531.wav
Surprise,EmoDSc_Silenciados\12532.wav
Surprise,EmoDSc_Silenciados\12533.wav
Sadness,EmoDSc_Silenciados\12534.wav
Neutral,EmoDSc_Silenciados\12535.wav
Surprise,EmoDSc_Silenciados\12536.wav
Happiness,EmoDSc_Silenciados\12537.wav
Anger,EmoDSc_Silenciados\12538.wav
Fear,EmoDSc_Silenciados\12539.wav
Fear,EmoDSc_Silenciados\12540.wav
Sadness,EmoDSc_Silenciados\12541.wav
Anger,EmoDSc_Silenciados\12542.wav
Happiness,EmoDSc_Silenciados\12543.wav
Surprise,EmoDSc_Silenciados\12544.wav
Surprise,EmoDSc_Silenciados\12545.wav
Disgust,EmoDSc_Silenciados\12546.wav
Surprise,EmoDSc_Silenciados\12547.wav
Fear,EmoDSc_Silenciados\12548.wav
Sadness,EmoDSc_Silenciados\12549.wav
Anger,EmoDSc_Silenciados\12550.wav
Surprise,EmoDSc_Silenciados\12551.wav
Anger,EmoDSc_Silenciados\12552.wav
Sadness,EmoDSc_Silenciados\12553.wav
Sadness,EmoDSc_Silenciados\12554.wav
Surprise,EmoDSc_Silenciados\12555.wav
Happiness,EmoDSc_Silenciados\12556.wav
Happiness,EmoDSc_Silenciados\12557.wav
Sadness,EmoDSc_Silenciados\12558.wav
Happiness,EmoDSc_Silenciados\12559.wav
Disgust,EmoDSc_Silenciados\12560.wav
Sadness,EmoDSc_Silenciados\12561.wav
Anger,EmoDSc_Silenciados\12562.wav
Anger,EmoDSc_Silenciados\12563.wav
Neutral,EmoDSc_Silenciados\12564.wav
Anger,EmoDSc_Silenciados\12565.wav
Neutral,EmoDSc_Silenciados\12566.wav
Neutral,EmoDSc_Silenciados\12567.wav
Neutral,EmoDSc_Silenciados\12568.wav
Happiness,EmoDSc_Silenciados\12569.wav
Fear,EmoDSc_Silenciados\12570.wav
Surprise,EmoDSc_Silenciados\12571.wav
Anger,EmoDSc_Silenciados\12572.wav
Neutral,EmoDSc_Silenciados\12573.wav
Anger,EmoDSc_Silenciados\12574.wav
Fear,EmoDSc_Silenciados\12575.wav
Neutral,EmoDSc_Silenciados\12576.wav
Happiness,EmoDSc_Silenciados\12577.wav
Disgust,EmoDSc_Silenciados\12578.wav
Fear,EmoDSc_Silenciados\12579.wav
Happiness,EmoDSc_Silenciados\12580.wav
Sadness,EmoDSc_Silenciados\12581.wav
Sadness,EmoDSc_Silenciados\12582.wav
Sadness,EmoDSc_Silenciados\12583.wav
Sadness,EmoDSc_Silenciados\12584.wav
Fear,EmoDSc_Silenciados\12585.wav
Sadness,EmoDSc_Silenciados\12586.wav
Anger,EmoDSc_Silenciados\12587.wav
Surprise,EmoDSc_Silenciados\12588.wav
Fear,EmoDSc_Silenciados\12589.wav
Sadness,EmoDSc_Silenciados\12590.wav
Disgust,EmoDSc_Silenciados\12591.wav
Fear,EmoDSc_Silenciados\12592.wav
Disgust,EmoDSc_Silenciados\12593.wav
Anger,EmoDSc_Silenciados\12594.wav
Disgust,EmoDSc_Silenciados\12595.wav
Surprise,EmoDSc_Silenciados\12596.wav
Surprise,EmoDSc_Silenciados\12597.wav
Happiness,EmoDSc_Silenciados\12598.wav
Fear,EmoDSc_Silenciados\12599.wav
Surprise,EmoDSc_Silenciados\12600.wav
Fear,EmoDSc_Silenciados\12601.wav
Disgust,EmoDSc_Silenciados\12602.wav
Fear,EmoDSc_Silenciados\12603.wav
Anger,EmoDSc_Silenciados\12604.wav
Sadness,EmoDSc_Silenciados\12605.wav
Disgust,EmoDSc_Silenciados\12606.wav
Happiness,EmoDSc_Silenciados\12607.wav
Fear,EmoDSc_Silenciados\12608.wav
Surprise,EmoDSc_Silenciados\12609.wav
Surprise,EmoDSc_Silenciados\12610.wav
Fear,EmoDSc_Silenciados\12611.wav
Fear,EmoDSc_Silenciados\12612.wav
Disgust,EmoDSc_Silenciados\12613.wav
Sadness,EmoDSc_Silenciados\12614.wav
Sadness,EmoDSc_Silenciados\12615.wav
Anger,EmoDSc_Silenciados\12616.wav
Surprise,EmoDSc_Silenciados\12617.wav
Happiness,EmoDSc_Silenciados\12618.wav
Happiness,EmoDSc_Silenciados\12619.wav
Fear,EmoDSc_Silenciados\12620.wav
Surprise,EmoDSc_Silenciados\12621.wav
Sadness,EmoDSc_Silenciados\12622.wav
Surprise,EmoDSc_Silenciados\12623.wav
Neutral,EmoDSc_Silenciados\12624.wav
Neutral,EmoDSc_Silenciados\12625.wav
Fear,EmoDSc_Silenciados\12626.wav
Neutral,EmoDSc_Silenciados\12627.wav
Sadness,EmoDSc_Silenciados\12628.wav
Anger,EmoDSc_Silenciados\12629.wav
Fear,EmoDSc_Silenciados\12630.wav
Disgust,EmoDSc_Silenciados\12631.wav
Happiness,EmoDSc_Silenciados\12632.wav
Neutral,EmoDSc_Silenciados\12633.wav
Fear,EmoDSc_Silenciados\12634.wav
Disgust,EmoDSc_Silenciados\12635.wav
Happiness,EmoDSc_Silenciados\12636.wav
Disgust,EmoDSc_Silenciados\12637.wav
Fear,EmoDSc_Silenciados\12638.wav
Fear,EmoDSc_Silenciados\12639.wav
Disgust,EmoDSc_Silenciados\12640.wav
Fear,EmoDSc_Silenciados\12641.wav
Surprise,EmoDSc_Silenciados\12642.wav
Sadness,EmoDSc_Silenciados\12643.wav
Sadness,EmoDSc_Silenciados\12644.wav
Happiness,EmoDSc_Silenciados\12645.wav
Disgust,EmoDSc_Silenciados\12646.wav
Anger,EmoDSc_Silenciados\12647.wav
Disgust,EmoDSc_Silenciados\12648.wav
Happiness,EmoDSc_Silenciados\12649.wav
Sadness,EmoDSc_Silenciados\12650.wav
Disgust,EmoDSc_Silenciados\12651.wav
Fear,EmoDSc_Silenciados\12652.wav
Surprise,EmoDSc_Silenciados\12653.wav
Happiness,EmoDSc_Silenciados\12654.wav
Happiness,EmoDSc_Silenciados\12655.wav
Sadness,EmoDSc_Silenciados\12656.wav
Surprise,EmoDSc_Silenciados\12657.wav
Anger,EmoDSc_Silenciados\12658.wav
Happiness,EmoDSc_Silenciados\12659.wav
Anger,EmoDSc_Silenciados\12660.wav
Anger,EmoDSc_Silenciados\12661.wav
Neutral,EmoDSc_Silenciados\12662.wav
Surprise,EmoDSc_Silenciados\12663.wav
Sadness,EmoDSc_Silenciados\12664.wav
Fear,EmoDSc_Silenciados\12665.wav
Surprise,EmoDSc_Silenciados\12666.wav
Anger,EmoDSc_Silenciados\12667.wav
Happiness,EmoDSc_Silenciados\12668.wav
Neutral,EmoDSc_Silenciados\12669.wav
Anger,EmoDSc_Silenciados\12670.wav
Sadness,EmoDSc_Silenciados\12671.wav
Neutral,EmoDSc_Silenciados\12672.wav
Fear,EmoDSc_Silenciados\12673.wav
Neutral,EmoDSc_Silenciados\12674.wav
Sadness,EmoDSc_Silenciados\12675.wav
Disgust,EmoDSc_Silenciados\12676.wav
Happiness,EmoDSc_Silenciados\12677.wav
Neutral,EmoDSc_Silenciados\12678.wav
Disgust,EmoDSc_Silenciados\12679.wav
Disgust,EmoDSc_Silenciados\12680.wav
Surprise,EmoDSc_Silenciados\12681.wav
