Emotions,Path
Neutral,Datasets\JL\female1_neutral_11b_1.wav
Anger,Datasets\ESD\0019\Angry\0019_000434.wav
Disgust,Datasets\CREMA-D\1002_IEO_DIS_HI.wav
Disgust,Datasets\TESS\OAF_disgust\OAF_pearl_disgust.wav
Sadness,Datasets\RAVDESS-SONG\Actor_11\03-02-04-01-02-01-11.wav
Anger,Datasets\ESD\0018\Angry\0018_000361.wav
Happiness,Datasets\ESD\0016\Happy\0016_000861.wav
Anger,Datasets\ESD\0017\Angry\0017_000599.wav
Happiness,Datasets\ESD\0011\Happy\0011_000886.wav
Anger,Datasets\CREMA-D\1049_IEO_ANG_HI.wav
Happiness,Datasets\ESD\0020\Happy\0020_000993.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001531.wav
Neutral,Datasets\JL\female1_neutral_8a_1.wav
Anger,Datasets\ESD\0013\Angry\0013_000506.wav
Disgust,Datasets\CREMA-D\1088_IWL_DIS_XX.wav
Surprise,Datasets\ESD\0013\Surprise\0013_001746.wav
Fear,Datasets\TESS\YAF_fear\YAF_gin_fear.wav
Fear,Datasets\RAVDESS\Actor_12\03-01-06-01-01-01-12.wav
Disgust,Datasets\SAVEE\DC\d01.wav
Anger,Datasets\JL\male2_angry_12b_2.wav
Fear,Datasets\TESS\YAF_fear\YAF_team_fear.wav
Surprise,Datasets\ESD\0020\Surprise\0020_001672.wav
Sadness,Datasets\TESS\OAF_Sad\OAF_love_sad.wav
Fear,Datasets\TESS\YAF_fear\YAF_laud_fear.wav
Disgust,Datasets\ASVP\ASVP5\03-01-07-02-02-69-02-02-02.wav
Neutral,Datasets\ESD\0012\Neutral\0012_000210.wav
Happiness,Datasets\ESD\0013\Happy\0013_000707.wav
Neutral,Datasets\ESD\0018\Neutral\0018_000320.wav
Sadness,Datasets\ESD\0014\Sad\0014_001129.wav
Surprise,Datasets\ASVP\ASVP5\03-01-08-01-11-68-02-02-02.wav
Surprise,Datasets\TESS\OAF_Pleasant_surprise\OAF_dead_ps.wav
Anger,Datasets\TESS\YAF_angry\YAF_search_angry.wav
Sadness,Datasets\CREMA-D\1063_IWL_SAD_XX.wav
Surprise,Datasets\ESD\0020\Surprise\0020_001681.wav
Anger,Datasets\ESD\0020\Angry\0020_000519.wav
Neutral,Datasets\RAVDESS-SONG\Actor_22\03-02-02-02-01-01-22.wav
Happiness,Datasets\TESS\OAF_happy\OAF_base_happy.wav
Disgust,Datasets\TESS\YAF_disgust\YAF_long_disgust.wav
Sadness,Datasets\ESD\0018\Sad\0018_001292.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001708.wav
Surprise,Datasets\ESD\0015\Surprise\0015_001422.wav
Fear,Datasets\CREMA-D\1084_ITS_FEA_XX.wav
Disgust,Datasets\SAVEE\JE\d04.wav
Anger,Datasets\RAVDESS\Actor_18\03-01-05-01-01-02-18.wav
Sadness,Datasets\ESD\0016\Sad\0016_001279.wav
Happiness,Datasets\CREMA-D\1045_ITH_HAP_XX.wav
Fear,Datasets\TESS\OAF_Fear\OAF_gin_fear.wav
Anger,Datasets\ESD\0013\Angry\0013_000399.wav
Neutral,Datasets\ESD\0014\Neutral\0014_000171.wav
Neutral,Datasets\CREMA-D\1047_WSI_NEU_XX.wav
Disgust,Datasets\TESS\YAF_disgust\YAF_ditch_disgust.wav
Disgust,Datasets\CREMA-D\1024_IEO_DIS_HI.wav
Anger,Datasets\ESD\0015\Angry\0015_000474.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001421.wav
Disgust,Datasets\ASVP\ASVP1\03-01-07-01-06-50-04-02-02-17-66.wav
Surprise,Datasets\TESS\OAF_Pleasant_surprise\OAF_pick_ps.wav
Fear,Datasets\RAVDESS-SONG\Actor_09\03-02-06-02-01-01-09.wav
Neutral,Datasets\ESD\0019\Neutral\0019_000274.wav
Fear,Datasets\CREMA-D\1029_DFA_FEA_XX.wav
Anger,Datasets\ESD\0020\Angry\0020_000671.wav
Neutral,Datasets\ASVP\ASVP5\03-01-02-01-01-65-02-02-02.wav
Sadness,Datasets\ESD\0012\Sad\0012_001221.wav
Fear,Datasets\CREMA-D\1020_IWL_FEA_XX.wav
Disgust,Datasets\RAVDESS\Actor_06\03-01-07-02-01-01-06.wav
Surprise,Datasets\SAVEE\JK\su05.wav
Neutral,Datasets\ESD\0017\Neutral\0017_000303.wav
Sadness,Datasets\RAVDESS-SONG\Actor_13\03-02-04-02-02-02-13.wav
Neutral,Datasets\ESD\0012\Neutral\0012_000290.wav
Fear,Datasets\CREMA-D\1086_IWL_FEA_XX.wav
Sadness,Datasets\CREMA-D\1066_TSI_SAD_XX.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001519.wav
Anger,Datasets\CREMA-D\1012_WSI_ANG_XX.wav
Anger,Datasets\ESD\0011\Angry\0011_000444.wav
Disgust,Datasets\CREMA-D\1001_ITH_DIS_XX.wav
Anger,Datasets\ASVP\ASVP5\03-01-05-02-04-60-02-02-02-15-30.wav
Surprise,Datasets\RAVDESS\Actor_13\03-01-08-01-01-02-13.wav
Sadness,Datasets\ESD\0011\Sad\0011_001383.wav
Sadness,Datasets\CREMA-D\1057_TAI_SAD_XX.wav
Happiness,Datasets\ESD\0019\Happy\0019_000849.wav
Neutral,Datasets\TESS\OAF_neutral\OAF_late_neutral.wav
Disgust,Datasets\TESS\OAF_disgust\OAF_gas_disgust.wav
Sadness,Datasets\ESD\0011\Sad\0011_001128.wav
Happiness,Datasets\RAVDESS\Actor_20\03-01-03-01-01-01-20.wav
Happiness,Datasets\ESD\0016\Happy\0016_000710.wav
Fear,Datasets\RAVDESS\Actor_01\03-01-06-01-01-02-01.wav
Happiness,Datasets\JL\male2_happy_4b_2.wav
Disgust,Datasets\TESS\YAF_disgust\YAF_doll_disgust.wav
Happiness,Datasets\TESS\OAF_happy\OAF_check_happy.wav
Surprise,Datasets\SAVEE\JK\su03.wav
Anger,Datasets\ESD\0012\Angry\0012_000625.wav
Neutral,Datasets\ASVP\ASVP5\03-01-02-01-27-54-02-02-02-04.wav
Happiness,Datasets\RAVDESS-SONG\Actor_15\03-02-03-01-01-02-15.wav
Fear,Datasets\CREMA-D\1006_IWL_FEA_XX.wav
Disgust,Datasets\RAVDESS\Actor_15\03-01-07-01-02-02-15.wav
Sadness,Datasets\ESD\0016\Sad\0016_001054.wav
Anger,Datasets\CREMA-D\1081_TSI_ANG_XX.wav
Surprise,Datasets\TESS\OAF_Pleasant_surprise\OAF_third_ps.wav
Anger,Datasets\RAVDESS-SONG\Actor_03\03-02-05-01-02-01-03.wav
Surprise,Datasets\ESD\0015\Surprise\0015_001633.wav
Disgust,Datasets\CREMA-D\1006_TIE_DIS_XX.wav
Neutral,Datasets\ASVP\ASVP5\03-01-02-01-01-63-02-02-02.wav
Disgust,Datasets\CREMA-D\1040_IWL_DIS_XX.wav
Neutral,Datasets\ESD\0018\Neutral\0018_000333.wav
Surprise,Datasets\ESD\0013\Surprise\0013_001417.wav
Happiness,Datasets\CREMA-D\1063_IOM_HAP_XX.wav
Happiness,Datasets\ESD\0020\Happy\0020_000822.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001712.wav
Fear,Datasets\CREMA-D\1048_IEO_FEA_HI.wav
Fear,Datasets\CREMA-D\1076_TIE_FEA_XX.wav
Disgust,Datasets\CREMA-D\1062_IWL_DIS_XX.wav
Fear,Datasets\CREMA-D\1083_IOM_FEA_XX.wav
Anger,Datasets\ESD\0017\Angry\0017_000611.wav
Anger,Datasets\ESD\0014\Angry\0014_000596.wav
Neutral,Datasets\ESD\0018\Neutral\0018_000228.wav
Neutral,Datasets\ESD\0011\Neutral\0011_000118.wav
Disgust,Datasets\CREMA-D\1088_IEO_DIS_HI.wav
Sadness,Datasets\ESD\0014\Sad\0014_001147.wav
Neutral,Datasets\RAVDESS-SONG\Actor_19\03-02-02-02-02-01-19.wav
Neutral,Datasets\TESS\YAF_neutral\YAF_walk_neutral.wav
Fear,Datasets\CREMA-D\1011_IEO_FEA_MD.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001586.wav
Anger,Datasets\ESD\0012\Angry\0012_000391.wav
Fear,Datasets\CREMA-D\1049_DFA_FEA_XX.wav
Sadness,Datasets\ESD\0011\Sad\0011_001060.wav
Neutral,Datasets\JL\male1_neutral_3b_2.wav
Surprise,Datasets\ESD\0012\Surprise\0012_001438.wav
Happiness,Datasets\ESD\0011\Happy\0011_000720.wav
Happiness,Datasets\ESD\0020\Happy\0020_000716.wav
Surprise,Datasets\ASVP\ASVP5\03-01-08-01-02-71-02-02-02.wav
Fear,Datasets\CREMA-D\1023_IWW_FEA_XX.wav
Happiness,Datasets\ESD\0013\Happy\0013_001032.wav
Anger,Datasets\JL\male2_angry_15a_1.wav
Happiness,Datasets\CREMA-D\1071_TAI_HAP_XX.wav
Neutral,Datasets\CREMA-D\1017_TSI_NEU_XX.wav
Happiness,Datasets\ESD\0015\Happy\0015_000812.wav
Fear,Datasets\TESS\OAF_Fear\OAF_have_fear.wav
Fear,Datasets\CREMA-D\1040_IEO_FEA_LO.wav
Surprise,Datasets\ESD\0012\Surprise\0012_001460.wav
Fear,Datasets\CREMA-D\1027_TIE_FEA_XX.wav
Surprise,Datasets\ASVP\ASVP6\03-01-08-01-25-125-02-02-02.wav
Sadness,Datasets\RAVDESS\Actor_09\03-01-04-02-02-01-09.wav
Sadness,Datasets\RAVDESS\Actor_06\03-01-04-01-01-02-06.wav
Sadness,Datasets\ESD\0018\Sad\0018_001107.wav
Anger,Datasets\CREMA-D\1005_IEO_ANG_HI.wav
Fear,Datasets\ASVP\ASVP5\03-01-06-01-14-118-04-02-02-06.wav
Happiness,Datasets\CREMA-D\1043_ITH_HAP_XX.wav
Anger,Datasets\CREMA-D\1042_ITH_ANG_XX.wav
Sadness,Datasets\ESD\0020\Sad\0020_001373.wav
Neutral,Datasets\ESD\0011\Neutral\0011_000119.wav
Surprise,Datasets\ESD\0012\Surprise\0012_001545.wav
Anger,Datasets\RAVDESS-SONG\Actor_06\03-02-05-02-01-02-06.wav
Happiness,Datasets\ESD\0018\Happy\0018_000986.wav
Disgust,Datasets\CREMA-D\1021_IWW_DIS_XX.wav
Fear,Datasets\CREMA-D\1014_IWL_FEA_XX.wav
Anger,Datasets\ESD\0019\Angry\0019_000448.wav
Disgust,Datasets\CREMA-D\1053_IEO_DIS_LO.wav
Fear,Datasets\CREMA-D\1080_TSI_FEA_XX.wav
Anger,Datasets\ESD\0011\Angry\0011_000549.wav
Happiness,Datasets\ESD\0019\Happy\0019_000819.wav
Fear,Datasets\RAVDESS\Actor_08\03-01-06-02-02-02-08.wav
Disgust,Datasets\CREMA-D\1090_ITS_DIS_XX.wav
Disgust,Datasets\CREMA-D\1078_IEO_DIS_HI.wav
Surprise,Datasets\ESD\0015\Surprise\0015_001743.wav
Happiness,Datasets\ESD\0018\Happy\0018_000774.wav
Neutral,Datasets\SAVEE\KL\n21.wav
Sadness,Datasets\ESD\0016\Sad\0016_001208.wav
Fear,Datasets\CREMA-D\1014_IEO_FEA_MD.wav
Anger,Datasets\ASVP\ASVP5\03-01-05-01-16-46-02-02-02-15.wav
Sadness,Datasets\TESS\OAF_Sad\OAF_shall_sad.wav
Sadness,Datasets\ESD\0016\Sad\0016_001247.wav
Happiness,Datasets\ESD\0019\Happy\0019_001000.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001462.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001669.wav
Happiness,Datasets\ESD\0013\Happy\0013_001015.wav
Anger,Datasets\ESD\0014\Angry\0014_000652.wav
Happiness,Datasets\CREMA-D\1075_IEO_HAP_LO.wav
Surprise,Datasets\ESD\0015\Surprise\0015_001555.wav
Sadness,Datasets\CREMA-D\1020_TIE_SAD_XX.wav
Fear,Datasets\CREMA-D\1026_WSI_FEA_XX.wav
Neutral,Datasets\ESD\0020\Neutral\0020_000114.wav
Surprise,Datasets\RAVDESS\Actor_13\03-01-08-02-02-02-13.wav
Fear,Datasets\CREMA-D\1042_MTI_FEA_XX.wav
Sadness,Datasets\ESD\0020\Sad\0020_001104.wav
Happiness,Datasets\ESD\0019\Happy\0019_000914.wav
Surprise,Datasets\ESD\0013\Surprise\0013_001437.wav
Neutral,Datasets\ESD\0013\Neutral\0013_000297.wav
Anger,Datasets\ESD\0019\Angry\0019_000671.wav
Neutral,Datasets\ESD\0012\Neutral\0012_000003.wav
Happiness,Datasets\RAVDESS-SONG\Actor_24\03-02-03-02-01-02-24.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001668.wav
Fear,Datasets\TESS\OAF_Fear\OAF_lore_fear.wav
Fear,Datasets\RAVDESS-SONG\Actor_11\03-02-06-01-01-01-11.wav
Sadness,Datasets\ESD\0012\Sad\0012_001132.wav
Surprise,Datasets\ESD\0012\Surprise\0012_001654.wav
Anger,Datasets\ESD\0018\Angry\0018_000622.wav
Neutral,Datasets\RAVDESS\Actor_24\03-01-01-01-01-02-24.wav
Sadness,Datasets\ASVP\ASVP5\03-01-04-01-07-39-03-02-02-02.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001520.wav
Sadness,Datasets\ESD\0012\Sad\0012_001209.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001530.wav
Surprise,Datasets\ESD\0012\Surprise\0012_001449.wav
Fear,Datasets\CREMA-D\1007_TSI_FEA_XX.wav
Happiness,Datasets\ESD\0020\Happy\0020_000892.wav
Sadness,Datasets\CREMA-D\1044_IEO_SAD_HI.wav
Disgust,Datasets\CREMA-D\1042_IWW_DIS_XX.wav
Anger,Datasets\ESD\0018\Angry\0018_000646.wav
Sadness,Datasets\ESD\0012\Sad\0012_001154.wav
Happiness,Datasets\ESD\0020\Happy\0020_000846.wav
Neutral,Datasets\ESD\0014\Neutral\0014_000233.wav
Anger,Datasets\ESD\0016\Angry\0016_000644.wav
Fear,Datasets\TESS\YAF_fear\YAF_nag_fear.wav
Disgust,Datasets\RAVDESS\Actor_04\03-01-07-01-02-01-04.wav
Fear,Datasets\TESS\YAF_fear\YAF_soup_fear.wav
Neutral,Datasets\ESD\0014\Neutral\0014_000077.wav
Disgust,Datasets\CREMA-D\1090_TAI_DIS_XX.wav
Neutral,Datasets\SAVEE\DC\n23.wav
Disgust,Datasets\CREMA-D\1054_IEO_DIS_LO.wav
Fear,Datasets\ASVP\ASVP5\03-01-06-01-13-61-02-02-02.wav
Neutral,Datasets\CREMA-D\1086_DFA_NEU_XX.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001517.wav
Happiness,Datasets\ESD\0019\Happy\0019_000901.wav
Fear,Datasets\CREMA-D\1048_IOM_FEA_XX.wav
Happiness,Datasets\ESD\0015\Happy\0015_000821.wav
Fear,Datasets\TESS\OAF_Fear\OAF_chain_fear.wav
Neutral,Datasets\CREMA-D\1067_IOM_NEU_XX.wav
Sadness,Datasets\ESD\0013\Sad\0013_001269.wav
Sadness,Datasets\ESD\0017\Sad\0017_001228.wav
Anger,Datasets\CREMA-D\1031_WSI_ANG_XX.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001691.wav
Surprise,Datasets\ESD\0013\Surprise\0013_001522.wav
Fear,Datasets\TESS\YAF_fear\YAF_half_fear.wav
Disgust,Datasets\RAVDESS\Actor_12\03-01-07-02-01-01-12.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001503.wav
Sadness,Datasets\ESD\0014\Sad\0014_001349.wav
Happiness,Datasets\ESD\0012\Happy\0012_000906.wav
Fear,Datasets\TESS\OAF_Fear\OAF_germ_fear.wav
Sadness,Datasets\CREMA-D\1038_TSI_SAD_XX.wav
Sadness,Datasets\ESD\0012\Sad\0012_001277.wav
Fear,Datasets\CREMA-D\1037_IWW_FEA_XX.wav
Sadness,Datasets\RAVDESS\Actor_04\03-01-04-02-02-01-04.wav
Anger,Datasets\ESD\0018\Angry\0018_000598.wav
Disgust,Datasets\CREMA-D\1019_IWL_DIS_XX.wav
Happiness,Datasets\CREMA-D\1088_ITH_HAP_XX.wav
Disgust,Datasets\TESS\YAF_disgust\YAF_name_disgust.wav
Fear,Datasets\CREMA-D\1079_ITH_FEA_XX.wav
Happiness,Datasets\ESD\0016\Happy\0016_000707.wav
Surprise,Datasets\ESD\0013\Surprise\0013_001618.wav
Fear,Datasets\ASVP\ASVP5\03-01-06-02-36-57-02-02-02.wav
Sadness,Datasets\ESD\0020\Sad\0020_001094.wav
Fear,Datasets\RAVDESS\Actor_20\03-01-06-01-02-02-20.wav
Surprise,Datasets\TESS\OAF_Pleasant_surprise\OAF_shawl_ps.wav
Anger,Datasets\ESD\0014\Angry\0014_000442.wav
Surprise,Datasets\ESD\0017\Surprise\0017_001661.wav
Anger,Datasets\TESS\YAF_angry\YAF_rain_angry.wav
Anger,Datasets\ESD\0014\Angry\0014_000619.wav
Fear,Datasets\TESS\OAF_Fear\OAF_kill_fear.wav
Surprise,Datasets\ESD\0014\Surprise\0014_001747.wav
Anger,Datasets\CREMA-D\1086_TSI_ANG_XX.wav
Happiness,Datasets\ESD\0018\Happy\0018_000956.wav
Anger,Datasets\ESD\0015\Angry\0015_000688.wav
Sadness,Datasets\ESD\0019\Sad\0019_001362.wav
Neutral,Datasets\ASVP\ASVP5\03-01-02-01-04-119-02-02-02-12.wav
Sadness,Datasets\ASVP\ASVP3\03-01-04-01-01-100-02-01-02-18-05.wav
Happiness,Datasets\CREMA-D\1065_ITS_HAP_XX.wav
Disgust,Datasets\CREMA-D\1049_DFA_DIS_XX.wav
Fear,Datasets\TESS\YAF_fear\YAF_beg_fear.wav
Surprise,Datasets\ESD\0015\Surprise\0015_001424.wav
Happiness,Datasets\ESD\0012\Happy\0012_000898.wav
Anger,Datasets\ESD\0017\Angry\0017_000601.wav
Fear,Datasets\CREMA-D\1082_ITH_FEA_XX.wav
Neutral,Datasets\ESD\0020\Neutral\0020_000335.wav
Fear,Datasets\CREMA-D\1079_TIE_FEA_XX.wav
Happiness,Datasets\ESD\0020\Happy\0020_001041.wav
Sadness,Datasets\ESD\0019\Sad\0019_001400.wav
Neutral,Datasets\JL\male2_neutral_6a_2.wav
Anger,Datasets\ESD\0012\Angry\0012_000467.wav
Disgust,Datasets\TESS\YAF_disgust\YAF_pad_disgust.wav
Neutral,Datasets\CREMA-D\1020_IEO_NEU_XX.wav
Surprise,Datasets\ESD\0012\Surprise\0012_001590.wav
Anger,Datasets\CREMA-D\1034_DFA_ANG_XX.wav
Disgust,Datasets\CREMA-D\1003_IOM_DIS_XX.wav
Disgust,Datasets\TESS\OAF_disgust\OAF_dab_disgust.wav
Neutral,Datasets\ESD\0018\Neutral\0018_000080.wav
Sadness,Datasets\ESD\0015\Sad\0015_001381.wav
Fear,Datasets\CREMA-D\1080_IEO_FEA_LO.wav
Fear,Datasets\SAVEE\JE\f14.wav
Sadness,Datasets\ESD\0020\Sad\0020_001236.wav
Happiness,Datasets\ESD\0019\Happy\0019_001032.wav
Anger,Datasets\CREMA-D\1085_IWL_ANG_XX.wav
Disgust,Datasets\CREMA-D\1047_IEO_DIS_MD.wav
Surprise,Datasets\RAVDESS\Actor_18\03-01-08-02-02-02-18.wav
Sadness,Datasets\RAVDESS\Actor_09\03-01-04-02-01-02-09.wav
Sadness,Datasets\ESD\0019\Sad\0019_001390.wav
Surprise,Datasets\ESD\0020\Surprise\0020_001678.wav
Happiness,Datasets\JL\male2_happy_7a_2.wav
Disgust,Datasets\CREMA-D\1087_TAI_DIS_XX.wav
Fear,Datasets\CREMA-D\1034_ITS_FEA_XX.wav
Anger,Datasets\ESD\0012\Angry\0012_000550.wav
Fear,Datasets\RAVDESS\Actor_23\03-01-06-01-01-01-23.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001450.wav
Happiness,Datasets\ESD\0015\Happy\0015_001025.wav
Anger,Datasets\ESD\0019\Angry\0019_000608.wav
Fear,Datasets\CREMA-D\1005_TSI_FEA_XX.wav
Sadness,Datasets\ESD\0016\Sad\0016_001311.wav
Disgust,Datasets\CREMA-D\1045_IEO_DIS_MD.wav
Disgust,Datasets\TESS\YAF_disgust\YAF_rat_disgust.wav
Sadness,Datasets\CREMA-D\1015_TSI_SAD_XX.wav
Neutral,Datasets\CREMA-D\1033_TIE_NEU_XX.wav
Fear,Datasets\CREMA-D\1080_WSI_FEA_XX.wav
Anger,Datasets\ASVP\ASVP5\03-01-05-01-05-114-02-02-02-15.wav
Disgust,Datasets\CREMA-D\1067_IEO_DIS_MD.wav
Happiness,Datasets\ESD\0013\Happy\0013_000984.wav
Sadness,Datasets\ESD\0015\Sad\0015_001239.wav
Anger,Datasets\TESS\YAF_angry\YAF_pad_angry.wav
Disgust,Datasets\CREMA-D\1045_TIE_DIS_XX.wav
Neutral,Datasets\RAVDESS\Actor_15\03-01-02-01-01-01-15.wav
Anger,Datasets\TESS\YAF_angry\YAF_numb_angry.wav
Anger,Datasets\ESD\0019\Angry\0019_000424.wav
Disgust,Datasets\CREMA-D\1048_IWL_DIS_XX.wav
Neutral,Datasets\CREMA-D\1005_WSI_NEU_XX.wav
Neutral,Datasets\ASVP\ASVP5\03-01-02-01-01-83-02-02-02.wav
Happiness,Datasets\CREMA-D\1037_TAI_HAP_XX.wav
Fear,Datasets\SAVEE\JK\f04.wav
Anger,Datasets\ASVP\ASVP5\03-01-05-02-01-26-02-02-02-15.wav
Disgust,Datasets\RAVDESS\Actor_10\03-01-07-02-02-01-10.wav
Disgust,Datasets\TESS\OAF_disgust\OAF_lore_disgust.wav
Happiness,Datasets\TESS\YAF_happy\YAF_chalk_happy.wav
Neutral,Datasets\RAVDESS-SONG\Actor_15\03-02-02-02-01-02-15.wav
Anger,Datasets\RAVDESS\Actor_17\03-01-05-01-02-01-17.wav
Neutral,Datasets\RAVDESS-SONG\Actor_01\03-02-02-01-02-01-01.wav
Anger,Datasets\ESD\0017\Angry\0017_000395.wav
Anger,Datasets\ESD\0018\Angry\0018_000514.wav
Surprise,Datasets\ESD\0018\Surprise\0018_001440.wav
Surprise,Datasets\ESD\0019\Surprise\0019_001483.wav
Fear,Datasets\CREMA-D\1054_IEO_FEA_LO.wav
Anger,Datasets\ESD\0019\Angry\0019_000662.wav
Happiness,Datasets\ESD\0020\Happy\0020_000874.wav
Happiness,Datasets\ESD\0011\Happy\0011_000736.wav
Surprise,Datasets\ESD\0011\Surprise\0011_001483.wav
Neutral,Datasets\RAVDESS-SONG\Actor_09\03-02-02-01-01-01-09.wav
Surprise,Datasets\ESD\0012\Surprise\0012_001552.wav
Disgust,Datasets\CREMA-D\1050_IWL_DIS_XX.wav
Sadness,Datasets\ESD\0014\Sad\0014_001091.wav
Neutral,Datasets\RAVDESS-SONG\Actor_22\03-02-01-01-02-01-22.wav
Surprise,Datasets\TESS\YAF_pleasant_surprised\YAF_cause_ps.wav
Happiness,Datasets\CREMA-D\1008_DFA_HAP_XX.wav
Fear,Datasets\CREMA-D\1049_IWL_FEA_XX.wav
Happiness,Datasets\ESD\0011\Happy\0011_000967.wav
Fear,Datasets\CREMA-D\1060_DFA_FEA_XX.wav
Happiness,Datasets\RAVDESS\Actor_10\03-01-03-02-02-01-10.wav
Disgust,Datasets\CREMA-D\1089_ITS_DIS_XX.wav
Sadness,Datasets\CREMA-D\1025_IWL_SAD_XX.wav
Disgust,Datasets\CREMA-D\1058_TAI_DIS_XX.wav
Fear,Datasets\SAVEE\JE\f07.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001635.wav
Happiness,Datasets\JL\female1_happy_5a_2.wav
Anger,Datasets\ESD\0013\Angry\0013_000687.wav
Fear,Datasets\TESS\YAF_fear\YAF_get_fear.wav
Neutral,Datasets\CREMA-D\1061_IWW_NEU_XX.wav
Anger,Datasets\CREMA-D\1036_IWL_ANG_XX.wav
Neutral,Datasets\ESD\0014\Neutral\0014_000109.wav
Neutral,Datasets\RAVDESS\Actor_04\03-01-02-01-01-01-04.wav
Neutral,Datasets\ESD\0020\Neutral\0020_000298.wav
Happiness,Datasets\TESS\YAF_happy\YAF_fit_happy.wav
Fear,Datasets\CREMA-D\1022_WSI_FEA_XX.wav
Happiness,Datasets\ESD\0013\Happy\0013_000949.wav
Anger,Datasets\ESD\0014\Angry\0014_000374.wav
Sadness,Datasets\ESD\0017\Sad\0017_001345.wav
Disgust,Datasets\RAVDESS\Actor_21\03-01-07-02-01-01-21.wav
Disgust,Datasets\CREMA-D\1005_TAI_DIS_XX.wav
Happiness,Datasets\ESD\0017\Happy\0017_000709.wav
Happiness,Datasets\ESD\0011\Happy\0011_000966.wav
Anger,Datasets\ESD\0015\Angry\0015_000623.wav
Sadness,Datasets\ESD\0016\Sad\0016_001161.wav
Happiness,Datasets\CREMA-D\1084_IWW_HAP_XX.wav
Neutral,Datasets\ESD\0012\Neutral\0012_000079.wav
Surprise,Datasets\ESD\0014\Surprise\0014_001708.wav
Disgust,Datasets\CREMA-D\1076_TSI_DIS_XX.wav
Fear,Datasets\CREMA-D\1085_TIE_FEA_XX.wav
Disgust,Datasets\RAVDESS\Actor_20\03-01-07-01-02-01-20.wav
Happiness,Datasets\ESD\0019\Happy\0019_000781.wav
Anger,Datasets\CREMA-D\1076_IWW_ANG_XX.wav
Anger,Datasets\JL\male2_angry_2b_1.wav
Neutral,Datasets\ESD\0016\Neutral\0016_000172.wav
Happiness,Datasets\ESD\0013\Happy\0013_000917.wav
Sadness,Datasets\TESS\OAF_Sad\OAF_lot_sad.wav
Neutral,Datasets\CREMA-D\1023_MTI_NEU_XX.wav
Neutral,Datasets\ESD\0011\Neutral\0011_000186.wav
Neutral,Datasets\ESD\0011\Neutral\0011_000308.wav
Anger,Datasets\TESS\YAF_angry\YAF_thin_angry.wav
Happiness,Datasets\CREMA-D\1033_IOM_HAP_XX.wav
Sadness,Datasets\TESS\YAF_sad\YAF_laud_sad.wav
Fear,Datasets\CREMA-D\1027_MTI_FEA_XX.wav
Neutral,Datasets\ESD\0019\Neutral\0019_000279.wav
Disgust,Datasets\CREMA-D\1057_DFA_DIS_XX.wav
Surprise,Datasets\TESS\YAF_pleasant_surprised\YAF_void_ps.wav
Sadness,Datasets\ASVP\ASVP5\03-01-04-01-03-27-02-02-02-77.wav
Happiness,Datasets\ESD\0013\Happy\0013_000702.wav
Disgust,Datasets\CREMA-D\1044_ITH_DIS_XX.wav
Fear,Datasets\SAVEE\DC\f05.wav
Neutral,Datasets\CREMA-D\1061_IOM_NEU_XX.wav
Neutral,Datasets\ESD\0019\Neutral\0019_000244.wav
Fear,Datasets\CREMA-D\1036_WSI_FEA_XX.wav
Sadness,Datasets\ESD\0019\Sad\0019_001163.wav
Fear,Datasets\CREMA-D\1031_ITS_FEA_XX.wav
Anger,Datasets\ESD\0019\Angry\0019_000422.wav
Disgust,Datasets\CREMA-D\1006_IWL_DIS_XX.wav
Sadness,Datasets\ESD\0018\Sad\0018_001161.wav
Sadness,Datasets\CREMA-D\1016_TIE_SAD_XX.wav
Fear,Datasets\ASVP\ASVP3\03-01-06-01-01-100-02-01-02-18-07.wav
Neutral,Datasets\TESS\OAF_neutral\OAF_room_neutral.wav
Anger,Datasets\ESD\0018\Angry\0018_000581.wav
Happiness,Datasets\CREMA-D\1031_IEO_HAP_MD.wav
Surprise,Datasets\RAVDESS\Actor_02\03-01-08-01-02-01-02.wav
Sadness,Datasets\TESS\OAF_Sad\OAF_sour_sad.wav
Sadness,Datasets\ESD\0015\Sad\0015_001341.wav
Fear,Datasets\TESS\YAF_fear\YAF_turn_fear.wav
Disgust,Datasets\SAVEE\DC\d02.wav
Neutral,Datasets\ESD\0015\Neutral\0015_000255.wav
Fear,Datasets\CREMA-D\1013_IWL_FEA_XX.wav
Sadness,Datasets\ESD\0013\Sad\0013_001284.wav
Surprise,Datasets\ESD\0016\Surprise\0016_001604.wav
